name,address,exist_2012,exist_2013,exist_2014,exist_2015,exist_2016,exist_2017,exist_2018,change_2013,change_2014,change_2015,change_2016,change_2017,change_2018
TUKLEI  INTERNATIONAL TRADING LTD,440 BRIMLEY RD,0,0,0,0,0,0,1,0,0,0,0,0,1
TULIP RESTAURANTS,1606 QUEEN ST E,1,1,1,1,1,1,1,0,0,0,0,0,0
TULIPA   CROISSANTERIA SALAO DE CHA,1309 DUNDAS ST W,1,1,1,1,1,1,1,0,0,0,0,0,0
TULOY PO,3889 BATHURST ST,1,0,0,0,0,0,0,1,0,0,0,0,0
TUMBECAFE,1375 DANFORTH RD,1,1,1,1,1,0,0,0,0,0,0,1,0
TUNDRA RESTAURANT AND BAR,145 RICHMOND ST W,1,1,1,1,1,1,1,0,0,0,0,0,0
TUNG HING BAKERY,1700 WILSON AVE,1,1,1,1,1,1,1,0,0,0,0,0,0
TUNG HING BAKERY,2555 VICTORIA PARK AVE,0,0,0,0,0,0,1,0,0,0,0,0,1
TUNG HING BAKERY,353 BROADVIEW AVE,1,1,1,1,1,1,1,0,0,0,0,0,0
TUNG HING BAKERY AND COFFEE,674 GERRARD ST E,1,1,1,1,0,0,0,0,0,0,1,0,0
TUNG TAK BBQ,3833 MIDLAND AVE,1,1,1,1,0,0,0,0,0,0,1,0,0
TUNG TUNG CO.,23 GLEN WATFORD DR,1,1,1,1,1,1,1,0,0,0,0,0,0
TUNG TUNG DAN QUEEN KING,80 DYNAMIC DR,0,0,0,1,1,1,1,0,0,1,0,0,0
TUNG TUNG DAN QUEN KING,280 SPADINA AVE,1,1,1,1,1,1,1,0,0,0,0,0,0
TUONG PHAT SUPERMARKET,309 FINCH AVE W,1,0,0,0,0,0,0,1,0,0,0,0,0
TURBO INTERNET CAFE,5171 YONGE ST,0,0,1,1,1,1,0,0,1,0,0,0,1
TURBO LOUNGE,5310 YONGE ST,1,1,0,0,0,0,0,0,1,0,0,0,0
TURF LOUNGE,330 BAY ST,1,1,1,0,0,0,0,0,0,1,0,0,0
TURNING POINT YOUTH SERVICES,95 WELLESLEY ST E,1,1,1,1,1,1,1,0,0,0,0,0,0
TURTLE JACKS,925 DIXON RD,0,0,0,0,0,1,1,0,0,0,0,1,0
TURTLE PIZZA,3452 KINGSTON RD,0,0,0,1,1,1,0,0,0,1,0,0,1
TUTTI,100 BLOOR ST W,0,0,0,1,1,0,0,0,0,1,0,1,0
TUTTI FRUITTI,200 ELIZABETH ST,1,1,1,1,0,0,0,0,0,0,1,0,0
TUTTI FRUTTI,200 ELIZABETH ST,0,0,0,0,0,1,0,0,0,0,0,1,1
TUTTI FRUTTI,64 KENSINGTON AVE,0,1,1,1,1,1,1,1,0,0,0,0,0
TUTTI FRUTTI LONGBRANCH,3323 LAKE SHORE BLVD W,1,1,1,1,1,1,1,0,0,0,0,0,0
TUTTI MATTI,364 ADELAIDE ST W,1,1,1,1,1,1,1,0,0,0,0,0,0
TUTTO PRONTO,1718 AVENUE RD,1,1,1,1,1,1,1,0,0,0,0,0,0
TUXN WALLEY GROCERY,488 QUEEN ST W,1,0,0,0,0,0,0,1,0,0,0,0,0
TW VARIETY STORE,985 OCONNOR DR,1,0,0,0,0,0,0,1,0,0,0,0,0
TW VARIETY STORE,987 OCONNOR DR,0,0,1,0,0,0,0,0,1,1,0,0,0
TWENTY TWO LOUNGE ESPRESSO BAR AND GRILL,2700 ST CLAIR AVE W,0,0,0,0,1,0,0,0,0,0,1,1,0
TWICE AS NICE,4180 KINGSTON RD,0,0,1,1,1,1,1,0,1,0,0,0,0
TWICE AS NICE,4190 KINGSTON RD,1,1,0,0,0,0,0,0,1,0,0,0,0
TWICE THE DEAL PIZZA,3859 LAWRENCE AVE E,0,0,0,1,1,1,0,0,0,1,0,0,1
TWILIGHT FAMILY RESTAURANT AND BAR,55 NUGGET AVE,1,1,1,1,1,1,1,0,0,0,0,0,0
TWIN FISH EXPRESS   THAI CUISINE,1244 THE QUEENSWAY,0,0,0,1,0,0,0,0,0,1,1,0,0
TWIN FISH THAI CUISINE,5555 EGLINTON AVE W,0,0,0,0,0,0,1,0,0,0,0,0,1
TWINS TEFF INJERA,1764 KEELE ST,1,1,0,0,0,0,0,0,1,0,0,0,0
TWIST AND SHAKE JUICE BAR,2737 KEELE ST,1,0,0,0,0,0,0,1,0,0,0,0,0
TWISTED SISTERS,40 KODIAK CRES,1,1,1,0,0,0,0,0,0,1,0,0,0
TWISTER KARAOKE,5586 YONGE ST,0,0,1,1,1,0,0,0,1,0,0,1,0
TWO BITE SALOON,840 BLOOR ST W,1,1,1,1,0,0,0,0,0,0,1,0,0
TWO CUPCAKES AND A TART BAKE SHOPPE AND DELI,1500 ROYAL YORK RD,0,0,0,1,1,1,1,0,0,1,0,0,0
TWO DOGS SPORTS BAR,1620 BAYVIEW AVE,0,0,0,0,0,0,1,0,0,0,0,0,1
TWO HEADED DOG,1469 GERRARD ST E,0,0,0,0,1,1,1,0,0,0,1,0,0
TWO MOMS BAKED GOODS,970 EGLINTON AVE W,0,1,1,0,0,0,0,1,0,1,0,0,0
TWO PEAS VARIETY,403 SPADINA AVE,0,0,0,0,0,0,1,0,0,0,0,0,1
TYC YELLOW CHILLI,55 EGLINTON AVE E,0,0,0,0,0,1,1,0,0,0,0,1,0
TYFER BAKERY PRODUCTS,75 PELHAM AVE,1,1,1,1,1,1,1,0,0,0,0,0,0
TYMEKS NATURAL FOODS,9 ADVANCE RD,1,1,1,1,1,1,0,0,0,0,0,0,1
TYNDALE COLLEGE,25 BALLYCONNOR CRT,1,0,0,0,0,0,0,1,0,0,0,0,0
TYNDALL HOUSE,151 TYNDALL AVE,0,1,1,1,1,1,1,1,0,0,0,0,0
TYRREL GROCERY,134 TYRREL AVE,1,1,1,1,1,1,1,0,0,0,0,0,0
TZATZIKI MACCHIATO,873 PAPE AVE,0,0,1,1,1,1,1,0,1,0,0,0,0
U AND C PHARMACY,700 UNIVERSITY AVE,0,0,1,1,1,1,0,0,1,0,0,0,1
U AND I VILASE,1877 LAWRENCE AVE E,1,1,0,0,0,0,0,0,1,0,0,0,0
U KNOW SUSHI,170 THE QUEENSWAY,0,0,1,1,1,1,1,0,1,0,0,0,0
U NARU SUSHI,555 UNIVERSITY AVE,0,0,0,1,1,1,1,0,0,1,0,0,0
U NARU SUSHI,600 UNIVERSITY AVE,0,0,0,1,1,1,1,0,0,1,0,0,0
U NARU SUSHI,825 COXWELL AVE,0,0,0,0,0,1,1,0,0,0,0,1,0
U OF T MEDICAL SERVICE,1 KINGS COLLEGE CRCL,0,0,0,0,1,1,1,0,0,0,1,0,0
U SAVE CONVENIENCE,128 PRITCHARD AVE,1,1,1,1,1,1,0,0,0,0,0,0,1
U SAVE MILK,121 VAUGHAN RD,0,0,1,1,1,1,1,0,1,0,0,0,0
U SAVE MILK STORE,121 VAUGHAN RD,1,0,0,0,0,0,0,1,0,0,0,0,0
UB SOCIAL CAFE,3015 DUNDAS ST W,0,0,0,0,0,1,1,0,0,0,0,1,0
UDON KAPPO BUSHI,1404 YONGE ST,0,1,1,1,0,0,0,1,0,0,1,0,0
UDUPI PALACE,1460 GERRARD ST E,1,1,1,1,1,1,1,0,0,0,0,0,0
UENO MARKET,366 ADELAIDE ST E,1,1,1,1,1,1,1,0,0,0,0,0,0
UFFICIO,1214 DUNDAS ST W,0,0,0,0,1,1,1,0,0,0,1,0,0
UG LOFT,365 KING ST W,0,0,0,0,0,1,1,0,0,0,0,1,0
UHURU BAR,380 OAKWOOD AVE,0,0,1,1,1,0,0,0,1,0,0,1,0
UK TUCK SHOP,533 PARLIAMENT ST,0,0,1,1,1,0,0,0,1,0,0,1,0
UKNOWNOW,5195 YONGE ST,0,0,0,0,0,0,1,0,0,0,0,0,1
UKRAINIAN CANADIAN SOCIAL SERVICES,2445 BLOOR ST W,1,1,1,1,1,1,0,0,0,0,0,0,1
UKRAINIAN CULTURAL CENTRE,83 CHRISTIE ST,1,1,0,0,0,0,0,0,1,0,0,0,0
UKRAINIAN NATIONAL FEDERATION OF CANADA,145 EVANS AVE,0,1,1,1,1,1,1,1,0,0,0,0,0
UKRAINIAN STORE DNISTER,93 FRONT ST E,1,1,1,1,1,1,1,0,0,0,0,0,0
ULLE VELTMANN CATERING,958 BROADVIEW AVE,0,0,0,0,0,0,1,0,0,0,0,0,1
ULSTER ARMS HOTEL AND TAVERN,1345 GERRARD ST E,1,0,0,0,0,0,0,1,0,0,0,0,0
ULTIMATE BINGO,2355 KEELE ST,1,1,0,0,0,0,0,0,1,0,0,0,0
ULTIMATE CAFE,293 KING ST W,1,1,0,0,0,0,0,0,1,0,0,0,0
ULTRA CONVENIENCE,568 YONGE ST,1,1,1,1,1,1,0,0,0,0,0,0,1
ULTRAMA,2316 FINCH AVE W,0,0,0,1,1,1,1,0,0,1,0,0,0
ULTRAMAR,1121 BROADVIEW AVE,0,1,1,1,0,0,0,1,0,0,1,0,0
ULTRAMAR,1762 DUNDAS ST W,0,1,1,1,0,1,1,1,0,0,1,1,0
ULTRAMAR,5818 SHEPPARD AVE E,0,0,0,0,0,0,1,0,0,0,0,0,1
ULTRAMEN JAPANESE NOODLE BAR,134 ATLANTIC AVE,0,0,0,0,0,0,1,0,0,0,0,0,1
UM JI BUN SIK,615 BLOOR ST W,1,1,1,1,1,1,0,0,0,0,0,0,1
UMA CAFE,54 FRASER AVE,0,1,0,0,0,0,0,1,1,0,0,0,0
UMAMI POKE,1246 YONGE ST,0,0,0,0,0,0,1,0,0,0,0,0,1
UMAMI RESTAURANT,359 ALBION RD,0,0,0,0,0,1,1,0,0,0,0,1,0
UMAMI SUSHI,3459 BATHURST ST,1,1,1,1,1,1,1,0,0,0,0,0,0
UME FASHION SUSHI,1732 KINGSTON RD,0,0,1,1,1,1,1,0,1,0,0,0,0
UME SUSHI,19 FINCH AVE W,1,1,1,1,1,0,0,0,0,0,0,1,0
UMI SUSHI EXPRESS,100 WELLINGTON ST W,1,1,1,1,1,1,1,0,0,0,0,0,0
UMI SUSHI EXPRESS,200 FRONT ST W,0,0,0,0,1,1,1,0,0,0,1,0,0
UMI TERIYAKI AND SUSHI,25 THE WEST MALL,0,0,0,1,1,1,1,0,0,1,0,0,0
UMIS KITCHEN,346 DUNDAS ST E,0,0,0,0,1,1,1,0,0,0,1,0,0
UMJI,3113 SHEPPARD AVE E,0,0,0,1,1,0,0,0,0,1,0,1,0
UNATTENDED MARKETS INC.,1510 BIRCHMOUNT RD,0,0,0,0,1,1,0,0,0,0,1,0,1
UNCLE ALS SMOKEHOUSE,1 CENTRE ISLAND PK,0,0,1,1,1,1,1,0,1,0,0,0,0
UNCLE BANNA KITCHEN,1669 ST CLAIR AVE W,0,0,0,0,1,1,1,0,0,0,1,0,0
UNCLE BETTYS,2590 YONGE ST,1,1,1,1,1,1,0,0,0,0,0,0,1
UNCLE BILL GINSENG INTL INC.,4438 SHEPPARD AVE E,1,1,1,1,1,1,0,0,0,0,0,0,1
UNCLE GEORGES PLACE,91 FRONT ST E,1,1,1,1,0,0,0,0,0,0,1,0,0
UNCLE HARRYS FISH AND CHIPS,462 BIRCHMOUNT RD,0,1,1,1,1,1,1,1,0,0,0,0,0
UNCLE JOHNS CANDY SHACK,635 MOUNT PLEASANT RD,0,0,0,1,1,1,1,0,0,1,0,0,0
UNCLE MIKEYS,1597 DUNDAS ST W,0,0,0,0,0,1,1,0,0,0,0,1,0
UNCLE NICK PIZZA,1735 KEELE ST,1,1,0,0,0,0,0,0,1,0,0,0,0
UNCLE SETHS TROPICAL FOODS,2069 LAWRENCE AVE E,1,1,1,1,1,1,1,0,0,0,0,0,0
UNCLE SMOKE COOKHOUSE,2285 DUNDAS ST W,0,0,0,0,0,1,1,0,0,0,0,1,0
UNCLE TESTU JAPANESE MACHA CAFE,596 BAY ST,0,0,0,1,1,1,1,0,0,1,0,0,0
UNCLE TETSU,3401 DUFFERIN ST,0,0,0,0,0,0,1,0,0,0,0,0,1
UNCLE TETSU,39 ORFUS RD,0,0,0,0,0,0,1,0,0,0,0,0,1
UNCLE TETSU FACTORY,610 BAY ST,0,0,0,0,0,0,1,0,0,0,0,0,1
UNCLE TETSUS,191 DUNDAS ST W,0,0,0,0,1,1,1,0,0,0,1,0,0
UNCLE TETSUS JAPANESE CHEESECAKE,598 BAY ST,0,0,0,1,1,1,1,0,0,1,0,0,0
UNCLE TETSUS JAPANESE CHEESECAKE,65 FRONT ST W,0,0,0,0,1,1,1,0,0,0,1,0,0
UNCLE TONYS,38 WELLINGTON ST E,0,0,1,1,1,1,1,0,1,0,0,0,0
UNDER THE TABLE,568 PARLIAMENT ST,0,1,1,1,1,0,0,1,0,0,0,1,0
UNDERGROUND GARAGE,365 KING ST W,0,0,1,1,1,1,0,0,1,0,0,0,1
UNDERHILL MINI MART,77 UNDERHILL DR,1,1,1,1,1,1,1,0,0,0,0,0,0
UNICO SPORTS CAFE,1703 ST CLAIR AVE W,0,0,0,0,1,0,0,0,0,0,1,1,0
UNILEVER BEST FOODS NORTH AMERICA,195 BELFIELD RD,0,0,1,1,1,0,0,0,1,0,0,1,0
UNION,72 OSSINGTON AVE,1,1,1,1,1,1,1,0,0,0,0,0,0
UNION CENTRE,1263 WILSON AVE,1,1,1,1,1,0,0,0,0,0,0,1,0
UNION CHICKEN,25 THE WEST MALL,0,0,0,0,0,1,1,0,0,0,0,1,0
UNION CHICKEN,65 FRONT ST W,0,0,0,0,0,1,1,0,0,0,0,1,0
UNION JUICE,295 ADELAIDE ST W,0,0,0,1,0,0,0,0,0,1,1,0,0
UNION JUICE ANNEX,382 BLOOR ST W,0,0,0,1,0,0,0,0,0,1,1,0,0
UNION SOCIAL EATERY,21 ST CLAIR AVE W,0,1,1,1,1,1,1,1,0,0,0,0,0
UNION SOCIAL EATERY,4899 YONGE ST,0,0,0,1,1,1,1,0,0,1,0,0,0
UNIQUE BODYZ NUTRITION,680 REXDALE BLVD,1,0,0,0,0,0,0,1,0,0,0,0,0
UNIQUE CAFE,1680 ST CLAIR AVE W,0,0,1,1,1,1,1,0,1,0,0,0,0
UNIQUE GINSENG,100 SILVER STAR BLVD,0,0,0,0,0,1,0,0,0,0,0,1,1
UNIQUE WONTON,23 MILLIKEN BLVD,1,1,1,1,1,1,1,0,0,0,0,0,0
UNISON HEALTH AND COMMUNITY SERVICES,12 FLEMINGTON RD,1,1,1,1,1,0,0,0,0,0,0,1,0
UNIT,1198 QUEEN ST W,1,1,0,0,0,0,0,0,1,0,0,0,0
UNITED BAKERS DAIRY RESTAURANT,506 LAWRENCE AVE W,0,1,1,1,1,1,1,1,0,0,0,0,0
UNITED CIGAR STORE,610 BAY ST,1,0,0,0,0,0,0,1,0,0,0,0,0
UNITED DRUG MART,154 OSSINGTON AVE,1,1,1,1,1,0,0,0,0,0,0,1,0
UNITED IMPORTER INC,325 DEERHIDE CRES,0,1,1,1,1,1,1,1,0,0,0,0,0
UNITED MARKETING AND J B ENTERPRISES INC.,291 PROGRESS AVE,0,0,0,0,1,1,1,0,0,0,1,0,0
UNITED MARKETING AND JB ENTERPRISES INC.,2360 MIDLAND AVE,0,0,1,0,0,0,0,0,1,1,0,0,0
UNITED STAR SEAFOOD AND SHEIK HALAL FARMS INC,12 STEINWAY BLVD,0,0,1,1,1,1,1,0,1,0,0,0,0
UNIUN LOUNGE,473 ADELAIDE ST W,0,1,1,1,0,0,0,1,0,0,1,0,0
UNIVERSAL BAKERY,2340 LAKE SHORE BLVD W,1,1,1,1,1,1,1,0,0,0,0,0,0
UNIVERSAL CAFE,2450 VICTORIA PARK AVE,0,0,1,1,1,1,1,0,1,0,0,0,0
UNIVERSAL CLUB BILLIARDS,1307 DUNDAS ST W,1,1,1,1,1,0,0,0,0,0,0,1,0
UNIVERSAL FILIPINO FOODS,649 MCCOWAN RD,1,1,1,1,1,1,1,0,0,0,0,0,0
UNIVERSAL GRILL,1071 SHAW ST,1,1,1,1,1,1,0,0,0,0,0,0,1
UNIVERSITY CONVENIENCE,481 UNIVERSITY AVE,1,1,1,1,0,1,0,0,0,0,1,1,1
UNIVERSITY OF TORONTO ANCILLARY SERVICES STARBUCKS COFFEE,130 ST GEORGE ST,0,0,0,0,1,1,1,0,0,0,1,0,0
UNIVERSITY OF TORONTO BANQUET,89 CHESTNUT ST,1,1,1,1,1,1,1,0,0,0,0,0,0
UNIVERSITY OF TORONTO BOOKSTORE,214 COLLEGE ST,0,0,1,1,1,1,0,0,1,0,0,0,1
UNIVERSITY OF TORONTO LAW CAFE,78 QUEENS PARK,0,0,0,0,1,1,1,0,0,0,1,0,0
UNTITLED BY FLAUNT BOUTIQUE,792 QUEEN ST E,0,0,0,0,0,1,1,0,0,0,0,1,0
UO SHIKI SUSHI JAPANESE RESTAURANT,3250 MIDLAND AVE,0,0,1,1,0,0,0,0,1,0,1,0,0
UP TOWN WINE BAR,473 COSBURN AVE,0,1,0,0,0,0,0,1,1,0,0,0,0
UPFRONT BAR AND GRILL,106 FRONT ST E,1,1,0,0,0,0,0,0,1,0,0,0,0
UPPER BAR,110 MANITOBA DR,1,1,1,1,1,1,1,0,0,0,0,0,0
UPPER BEACH CAFE,1917 GERRARD ST E,1,1,1,0,0,0,0,0,0,1,0,0,0
UPPER BRASS,699 YONGE ST,0,1,1,1,1,1,0,1,0,0,0,0,1
UPPER CRUST,55 CANARCTIC DR,1,1,1,1,1,1,1,0,0,0,0,0,0
UPPER DECK,1 CENTRE ISLAND PK,0,0,0,0,0,1,1,0,0,0,0,1,0
UPPER DECK,20 COLLEGE ST,0,0,0,0,1,1,1,0,0,0,1,0,0
UPTOWN BRIE,11 CASTLEFIELD AVE,0,0,0,0,1,1,1,0,0,0,1,0,0
UPTOWN CAFE AND EATERY,5255 YONGE ST,0,1,1,1,1,1,1,1,0,0,0,0,0
UPTOWN CHURRASQUEIRA,2300 FINCH AVE W,1,1,1,1,1,1,1,0,0,0,0,0,0
UPTOWN FINE CARIBBEAN TAKE OUT,900 PROGRESS AVE,1,1,1,1,1,0,0,0,0,0,0,1,0
UPTOWN VARIETY,1090 EGLINTON AVE W,1,1,1,1,1,1,1,0,0,0,0,0,0
URAWA JAPANESE RESTAURANT,254 ADELAIDE ST W,1,1,1,1,1,1,1,0,0,0,0,0,0
URBAN ACORN CATERING,1 WILTSHIRE AVE,0,0,1,1,1,0,0,0,1,0,0,1,0
URBAN ACORN CATERING,245 JANE ST,0,0,0,0,0,0,1,0,0,0,0,0,1
URBAN APPETITE,200 WELLINGTON ST W,1,1,1,1,0,0,0,0,0,0,1,0,0
URBAN BULK EMPORIUM INC,1380 QUEEN ST E,0,0,0,1,1,1,0,0,0,1,0,0,1
URBAN FARE CATERING,1415 BATHURST ST,1,1,1,1,1,1,1,0,0,0,0,0,0
URBAN FARE CATERING  RETAIL,1415 BATHURST ST,1,1,0,0,0,0,0,0,1,0,0,0,0
URBAN FOOD SHACK,5555 KEELE ST,1,0,0,0,0,0,0,1,0,0,0,0,0
URBAN FRESH FOODS,3376 LAKE SHORE BLVD W,0,0,0,0,1,0,0,0,0,0,1,1,0
URBAN HAKKA,3305 YONGE ST,0,0,0,0,0,0,1,0,0,0,0,0,1
URBAN HERBIVORE,64 OXFORD ST,1,1,1,1,1,1,1,0,0,0,0,0,0
URBAN HERBIVORE,65 FRONT ST W,0,0,0,0,1,0,0,0,0,0,1,1,0
URBAN HERBIVORE,967 COLLEGE ST,1,1,1,1,1,1,0,0,0,0,0,0,1
URBAN HOUSE,718 QUEEN ST E,0,0,0,0,0,1,1,0,0,0,0,1,0
URBAN HOUSE CAFE,4 DUNDONALD ST,1,1,1,1,1,0,0,0,0,0,0,1,0
URBAN KITCHEN,155 GORDON BAKER RD,1,1,1,1,1,1,1,0,0,0,0,0,0
URBAN SOURCE,396 QUEEN ST E,1,1,1,1,1,1,1,0,0,0,0,0,0
URBAN SQUASH TORONTO,75 CARL HALL RD,0,0,0,0,0,0,1,0,0,0,0,0,1
URBAN THAI,415 PARLIAMENT ST,0,0,0,0,0,0,1,0,0,0,0,0,1
URBAN THAI,638 COLLEGE ST,1,1,1,1,1,1,1,0,0,0,0,0,0
URBAN X CAPE CAFE,77 BLOOR ST W,1,1,1,0,0,0,0,0,0,1,0,0,0
URBANA COFFEE,920 YONGE ST,0,1,1,1,0,0,0,1,0,0,1,0,0
URMIA MARKET,5323 YONGE ST,0,1,0,0,0,0,0,1,1,0,0,0,0
URRACA RESTO LOUNGE,19 FINCH AVE W,1,1,0,0,0,0,0,0,1,0,0,0,0
URSA,924 QUEEN ST W,1,1,0,0,0,0,0,0,1,0,0,0,0
URTH CAFE ETC,3023 BATHURST ST,0,0,0,0,1,0,0,0,0,0,1,1,0
URUTHIRA BROTHERS LTD.,1530 BIRCHMOUNT RD,1,1,1,1,1,0,0,0,0,0,0,1,0
UTEA,362 BLOOR ST W,1,1,0,0,0,0,0,0,1,0,0,0,0
UTHAYAS SUPERMARKET,5010 STEELES AVE W,1,1,1,1,1,1,1,0,0,0,0,0,0
UTHAYAS WAREHOUSE,5010 STEELES AVE W,1,1,1,1,0,0,0,0,0,0,1,0,0
UTOPIA,586 COLLEGE ST,0,0,1,1,1,1,1,0,1,0,0,0,0
UTOPIA CAFE AND GRILL,586 COLLEGE ST,1,1,0,0,0,0,0,0,1,0,0,0,0
UTSAV,69 YORKVILLE AVE,1,1,1,1,1,1,1,0,0,0,0,0,0
UZBEKI KABOB HOUSE,623 KENNEDY RD,0,1,0,0,0,0,0,1,1,0,0,0,0
UZEL OLIVE AND OLIVE OIL,2144 YONGE ST,0,0,0,0,0,1,1,0,0,0,0,1,0
UZEL OLIVE AND OLIVE OIL,974 DANFORTH AVE,1,1,0,0,0,0,0,0,1,0,0,0,0
V.I.P. LOUNGE,555 REXDALE BLVD,1,1,1,1,1,0,0,0,0,0,0,1,0
V.I.P. VARIETY,636 ST CLAIR AVE W,1,0,0,0,0,0,0,1,0,0,0,0,0
V.P. ST. CLAIR LUCKY LOTTO CONVENIENCE,1103 VICTORIA PARK AVE,0,0,1,1,1,1,1,0,1,0,0,0,0
V2 RAMEN IZAKAYA,4733 STEELES AVE E,0,1,1,1,1,0,0,1,0,0,0,1,0
V8 CONVENIENCE AND VARIETY,118 DAWES RD,1,1,1,1,1,1,1,0,0,0,0,0,0
VAANIY FOOD,515 MILNER AVE,0,0,1,1,1,1,0,0,1,0,0,0,1
VAGABONDO,32 WELLINGTON ST E,1,1,1,1,1,1,1,0,0,0,0,0,0
VALANIMMAN THAI CUISINE,1060 EGLINTON AVE W,0,0,0,0,0,0,1,0,0,0,0,0,1
VALANIMMAN THAI CUISINE,2451 LAKE SHORE BLVD W,0,1,1,1,1,1,1,1,0,0,0,0,0
VALDEZ,606 KING ST W,0,1,1,1,0,0,0,1,0,0,1,0,0
VALENS RESTAURANT,19 BALDWIN ST,1,1,1,1,1,1,1,0,0,0,0,0,0
VALENTINOS SMOKIN SALMON,140 OCONNOR DR,1,1,1,0,0,0,0,0,0,1,0,0,0
VALIS FOODCRAFT,2763 DUNDAS ST W,0,0,0,0,0,0,1,0,0,0,0,0,1
VALLENA BAKERY BOUTIQUE,25 CARLTON ST,0,0,0,0,1,0,0,0,0,0,1,1,0
VALLEY FARM PRODUCE,466 DANFORTH AVE,0,0,1,1,1,1,1,0,1,0,0,0,0
VALLEY FARM PRODUCE,5230 DUNDAS ST W,0,1,1,1,1,1,1,1,0,0,0,0,0
VALLEYFIELDS FAMILY RESTAURANT,1222 LAWRENCE AVE E,1,1,1,1,1,1,1,0,0,0,0,0,0
VALLEYVIEW CAFE,541 FINCH AVE W,1,1,1,1,1,0,0,0,0,0,0,1,0
VALLEYWOODS TUCK SHOP,29 VALLEY WOODS RD,1,1,1,1,1,0,0,0,0,0,0,1,0
VALLON VARIETY STORE,1156 WARDEN AVE,1,0,0,0,0,0,0,1,0,0,0,0,0
VALU MART,150 BERRY RD,1,1,0,0,0,0,0,0,1,0,0,0,0
VALU MART,2399 LAKE SHORE BLVD W,1,1,1,1,1,1,1,0,0,0,0,0,0
VALU MART,3259 BAYVIEW AVE,1,1,1,1,1,1,0,0,0,0,0,0,1
VALU MART,985 WOODBINE AVE,1,1,1,1,1,1,1,0,0,0,0,0,0
VAN HOA HERBS INC,1991 FINCH AVE W,0,0,0,0,0,0,1,0,0,0,0,0,1
VAN HORNE BAKERY AND CAFE,2838 VICTORIA PARK AVE,0,0,0,0,0,1,0,0,0,0,0,1,1
VAN HOUTE CAFE,3701 DANFORTH AVE,0,1,0,0,0,0,0,1,1,0,0,0,0
VAN HOUTTE,259 RICHMOND ST W,0,0,1,1,0,0,0,0,1,0,1,0,0
VANAK FRIED CHICKEN,6036 YONGE ST,1,1,0,0,0,0,0,0,1,0,0,0,0
VANESSA FLOWERS AND CARRIBEAN GROCERY,116 ANACONDA AVE,1,1,1,1,1,1,0,0,0,0,0,0,1
VANGI FOODS,3005 ISLINGTON AVE,0,0,0,0,0,1,1,0,0,0,0,1,0
VANGUARD DRUG MART,565 COLLEGE ST,1,0,0,0,0,0,0,1,0,0,0,0,0
VANIPHA ASIAN GOURMET,221 GEARY AVE,1,1,1,1,1,1,1,0,0,0,0,0,0
VANITY NAIL AND BEAUTY BAR,2358 BLOOR ST W,0,0,0,0,0,0,1,0,0,0,0,0,1
VANNIS BAR AND CAFE,672 ST CLAIR AVE W,1,1,0,0,0,0,0,0,1,0,0,0,0
VANNIS PIZZA,672 ST CLAIR AVE W,0,1,1,1,1,0,0,1,0,0,0,1,0
VARI COFFEE DELI,2432 DUFFERIN ST,1,1,1,1,1,1,1,0,0,0,0,0,0
VARIETY AND FLOWERS,1020 ST CLAIR AVE W,0,1,0,1,0,0,0,1,1,1,1,0,0
VARIETY AND GIFT,1604 GERRARD ST E,1,1,1,1,1,1,1,0,0,0,0,0,0
VARIETY AND MORE,100 MARLEE AVE,0,0,1,1,1,1,0,0,1,0,0,0,1
VARIETY AND VIDEO,2607 EGLINTON AVE W,1,1,1,1,1,1,1,0,0,0,0,0,0
VARIETY AND VIDEO 99,600 THE EAST MALL,1,1,1,1,0,0,0,0,0,0,1,0,0
VARIETY PLUS,3111 DUFFERIN ST,0,0,0,0,0,0,1,0,0,0,0,0,1
VARIETY PLUS,4909 BATHURST ST,0,0,1,1,1,1,1,0,1,0,0,0,0
VARIETY PLUS,5978 BATHURST ST,1,1,1,1,1,1,0,0,0,0,0,0,1
VARIETY PLUS,82 MARINE PARADE DR,0,0,0,1,1,1,1,0,0,1,0,0,0
VARIETY PLUS,860 YORK MILLS RD,1,1,1,1,1,1,1,0,0,0,0,0,0
VARIETY SAIGON,544 DUNDAS ST W,0,1,1,1,1,0,0,1,0,0,0,1,0
VARIETY STORE,1011 QUEEN ST E,1,0,0,0,0,0,0,1,0,0,0,0,0
VARIETY STORE,1156 WARDEN AVE,0,1,1,0,1,1,0,1,0,1,1,0,1
VARIETY STORE,1251 ST CLAIR AVE W,0,0,0,0,0,0,1,0,0,0,0,0,1
VARIETY VILLAGE CAFE,3701 DANFORTH AVE,0,0,1,1,1,1,1,0,1,0,0,0,0
VARSITY  DELI,364 HURON ST,1,1,1,1,1,1,0,0,0,0,0,0,1
VARSITY DELI,914 BLOOR ST W,0,0,0,0,0,0,1,0,0,0,0,0,1
VASSILEVA FOOD CART,711 LAKE SHORE BLVD W,0,0,1,1,1,0,0,0,1,0,0,1,0
VATICA INDIAN FOOD,2018 SHEPPARD AVE E,0,0,1,1,1,1,1,0,1,0,0,0,0
VATRA CHEESE AND DELI,3878 BLOOR ST W,0,1,1,1,1,1,1,1,0,0,0,0,0
VAUGHAN ESTATE,2075 BAYVIEW AVE,1,1,1,1,1,1,1,0,0,0,0,0,0
VAUGHAN RD FOOD MARKET,218 VAUGHAN RD,1,1,1,1,1,1,1,0,0,0,0,0,0
